,id,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary,Year,SalaryCap
784,DavidRobinson2001,DavidRobinson,C,35,SAS,80,80,29.6,5.0,10.3,0.486,0.0,0.0,0.0,5.0,10.3,0.48700000000000004,0.486,4.4,5.9,0.747,2.6,6.0,8.6,1.5,1.0,2.5,1.5,2.7,14.4,14700000.0,2001,35500000
785,EddieRobinson2001,EddieRobinson,SF,24,CHH,67,6,17.9,3.2,6.1,0.531,0.0,0.1,0.5,3.2,6.0,0.531,0.5329999999999999,1.0,1.3,0.727,0.9,2.1,3.0,0.9,0.7,0.5,0.6,1.0,7.4,600000.0,2001,35500000
786,GlennRobinson2001,GlennRobinson,SF,28,MIL,76,74,37.0,9.0,19.2,0.46799999999999997,0.7,2.4,0.299,8.3,16.8,0.493,0.48700000000000004,3.3,4.0,0.82,1.6,5.3,6.9,3.3,1.1,0.8,2.9,2.5,22.0,8120000.0,2001,35500000
787,JamalRobinson2001,JamalRobinson,SF,27,MIA,6,0,12.0,0.5,3.7,0.136,0.0,0.3,0.0,0.5,3.3,0.15,0.136,0.0,0.0,,0.5,1.3,1.8,0.3,1.0,0.0,0.5,1.2,1.0,40000.0,2001,35500000
788,JamesRobinson2001,JamesRobinson,PG,30,ORL,6,0,8.3,0.7,1.8,0.364,0.3,0.8,0.4,0.3,1.0,0.33299999999999996,0.455,0.0,0.0,,0.0,1.3,1.3,0.0,0.7,0.2,0.7,0.8,1.7,1870000.0,2001,35500000
789,LarryRobinson2001,LarryRobinson,PG-SG,33,TOT,34,1,18.6,2.0,5.4,0.364,1.3,3.4,0.379,0.7,2.0,0.33799999999999997,0.484,0.6,0.7,0.875,0.7,1.9,2.6,1.1,0.8,0.1,0.7,1.4,5.9,611000.0,2001,35500000
790,CarlosRogers2001,CarlosRogers,C,29,HOU,39,0,13.9,1.9,2.8,0.682,0.0,0.0,0.0,1.9,2.8,0.688,0.682,0.7,1.3,0.5579999999999999,1.2,2.3,3.6,0.2,0.3,0.5,0.4,0.8,4.6,2200000.0,2001,35500000
791,RodneyRogers2001,RodneyRogers,SF,29,PHO,82,3,26.6,4.6,10.7,0.43,0.7,2.3,0.29600000000000004,3.9,8.4,0.467,0.462,2.3,3.0,0.7609999999999999,1.1,3.2,4.4,2.2,1.2,0.6,1.9,3.3,12.2,2200000.0,2001,35500000
792,SeanRooks2001,SeanRooks,C,31,LAC,82,0,18.9,2.1,4.8,0.428,0.0,0.0,0.5,2.0,4.8,0.42700000000000005,0.429,1.3,1.7,0.748,1.1,2.6,3.7,0.9,0.4,0.8,0.9,2.4,5.4,2160000.0,2001,35500000
793,JalenRose2001,JalenRose,SF,28,IND,72,72,40.9,7.9,17.3,0.457,0.8,2.4,0.33899999999999997,7.1,14.8,0.47600000000000003,0.48,4.0,4.8,0.828,0.5,4.5,5.0,6.0,0.9,0.6,2.9,3.2,20.5,9660000.0,2001,35500000
794,MalikRose2001,MalikRose,PF,26,SAS,57,9,21.4,2.8,6.5,0.435,0.1,0.3,0.17600000000000002,2.8,6.2,0.447,0.439,2.0,2.8,0.713,1.7,3.7,5.4,0.8,1.0,0.7,1.3,2.6,7.7,2570000.0,2001,35500000
795,MichaelRuffin2001,MichaelRuffin,PF,24,CHI,45,16,19.5,0.9,2.0,0.444,0.0,0.0,,0.9,2.0,0.444,0.444,0.9,1.7,0.506,2.2,3.6,5.8,0.9,0.7,0.8,1.0,2.9,2.6,440000.0,2001,35500000
796,BryonRussell2001,BryonRussell,SF,30,UTA,78,46,31.7,3.9,9.0,0.44,1.2,2.9,0.413,2.7,6.0,0.45299999999999996,0.508,2.8,3.7,0.779,1.2,3.0,4.2,2.1,1.2,0.3,1.4,2.9,12.0,4570000.0,2001,35500000
797,ArvydasSabonis2001,ArvydasSabonis,C,36,POR,61,42,21.3,4.0,8.5,0.479,0.0,0.2,0.067,4.0,8.2,0.491,0.48,2.0,2.6,0.7759999999999999,0.8,4.6,5.4,1.5,0.7,1.0,1.4,2.2,10.1,11250000.0,2001,35500000
798,SoumailaSamake2001,SoumailaSamake,C,22,NJN,34,0,6.6,0.5,1.4,0.375,0.0,0.0,,0.5,1.4,0.375,0.375,0.3,0.7,0.41700000000000004,0.6,0.9,1.6,0.0,0.1,0.4,0.1,0.7,1.4,316969.0,2001,35500000
799,PepeSanchez2001,PepeSanchez,PG,23,TOT,29,0,5.2,0.3,1.0,0.321,0.0,0.0,0.0,0.3,0.9,0.33299999999999996,0.321,0.1,0.1,1.0,0.1,0.4,0.5,1.4,0.4,0.0,0.2,0.7,0.7,316969.0,2001,35500000
800,DanielSantiago2001,DanielSantiago,C,24,PHO,54,2,10.8,1.2,2.5,0.478,0.0,0.0,,1.2,2.5,0.478,0.478,0.8,1.1,0.6890000000000001,0.6,1.2,1.9,0.2,0.3,0.4,0.9,1.9,3.1,316969.0,2001,35500000
801,DetlefSchrempf2001,DetlefSchrempf,SF,38,POR,26,0,15.3,1.5,3.7,0.41100000000000003,0.1,0.3,0.375,1.4,3.3,0.414,0.426,0.9,1.0,0.852,0.7,2.3,3.0,1.7,0.3,0.1,1.1,1.7,4.0,2200000.0,2001,35500000
802,ShawnelleScott2001,ShawnelleScott,C,28,SAS,27,1,5.3,0.6,1.5,0.415,0.0,0.0,,0.6,1.5,0.415,0.415,0.3,0.8,0.409,0.9,1.0,1.9,0.1,0.2,0.2,0.4,0.9,1.6,548500.0,2001,35500000
803,BrianShaw2001,BrianShaw,SG,34,LAL,80,28,22.9,2.1,5.1,0.39899999999999997,0.5,1.7,0.311,1.5,3.5,0.442,0.45,0.6,0.8,0.797,0.6,3.2,3.8,3.2,0.6,0.3,1.2,2.0,5.3,2250000.0,2001,35500000
804,BrianSkinner2001,BrianSkinner,PF,24,LAC,39,23,15.0,1.6,4.1,0.39799999999999996,0.0,0.0,,1.6,4.1,0.39799999999999996,0.39799999999999996,0.8,1.5,0.542,1.4,2.9,4.3,0.5,0.4,0.3,0.8,1.6,4.1,901800.0,2001,35500000
805,ReggieSlater2001,ReggieSlater,PF,30,MIN,55,16,12.5,1.6,3.2,0.514,0.0,0.0,,1.6,3.2,0.514,0.514,1.3,2.0,0.6729999999999999,1.4,2.0,3.4,0.5,0.3,0.2,0.8,2.3,4.6,673500.0,2001,35500000
806,JabariSmith2001,JabariSmith,C,23,SAC,9,0,7.3,1.2,2.4,0.5,0.0,0.0,,1.2,2.4,0.5,0.5,0.4,0.7,0.667,0.1,0.8,0.9,0.7,0.4,0.0,0.3,0.8,2.9,316969.0,2001,35500000
807,JoeSmith2001,JoeSmith,PF,25,DET,69,59,28.1,4.5,11.1,0.40299999999999997,0.0,0.1,0.0,4.5,11.0,0.405,0.40299999999999997,3.3,4.2,0.805,2.3,4.8,7.1,1.1,0.7,0.7,1.3,3.7,12.3,2250000.0,2001,35500000
808,MichaelSmith2001,MichaelSmith,PF,28,WAS,79,29,20.4,1.3,2.8,0.486,0.0,0.0,0.0,1.3,2.7,0.488,0.486,1.1,1.9,0.578,2.2,4.9,7.1,1.3,0.7,0.5,0.8,2.0,3.8,2200000.0,2001,35500000
809,MikeSmith2001,MikeSmith,SF,24,WAS,17,0,10.6,1.1,3.5,0.322,0.2,1.1,0.16699999999999998,0.9,2.4,0.39,0.34700000000000003,0.6,0.9,0.625,0.6,0.7,1.3,0.6,0.3,0.2,0.4,0.5,3.0,316969.0,2001,35500000
810,SteveSmith2001,SteveSmith,SG,31,POR,81,36,31.4,4.4,9.7,0.456,1.0,2.8,0.33899999999999997,3.5,6.9,0.504,0.505,3.8,4.3,0.89,1.1,2.3,3.4,2.6,0.6,0.3,1.7,2.5,13.6,8100000.0,2001,35500000
811,TonySmith2001,TonySmith,SG,32,ATL,6,0,13.0,1.3,3.8,0.348,0.0,0.3,0.0,1.3,3.5,0.381,0.348,0.2,0.3,0.5,0.3,0.2,0.5,1.7,1.2,0.0,1.5,2.0,2.8,,2001,35500000
812,EricSnow2001,EricSnow,PG,27,PHI,50,50,34.8,3.6,8.7,0.418,0.1,0.4,0.263,3.5,8.3,0.425,0.424,2.4,3.1,0.792,0.5,2.8,3.3,7.4,1.5,0.1,2.5,2.5,9.8,3380000.0,2001,35500000
813,FeltonSpencer2001,FeltonSpencer,C,33,NYK,18,0,6.3,0.7,1.1,0.6,0.0,0.0,,0.7,1.1,0.6,0.6,0.8,1.4,0.6,0.9,1.1,1.9,0.1,0.1,0.1,0.6,1.3,2.2,1000000.0,2001,35500000
814,LatrellSprewell2001,LatrellSprewell,SF,30,NYK,77,77,39.2,6.8,15.8,0.43,0.5,1.8,0.304,6.3,14.1,0.446,0.447,3.6,4.6,0.7829999999999999,0.6,3.9,4.5,3.5,1.4,0.4,2.8,2.1,17.7,10125000.0,2001,35500000
815,JerryStackhouse2001,JerryStackhouse,SG,26,DET,80,80,40.2,9.7,24.1,0.402,2.1,5.9,0.35100000000000003,7.6,18.2,0.418,0.445,8.3,10.1,0.8220000000000001,1.2,2.7,3.9,5.1,1.2,0.7,4.1,2.0,29.8,5310000.0,2001,35500000
816,JohnStarks2001,JohnStarks,SG,35,UTA,75,64,28.3,3.6,9.1,0.39799999999999996,0.9,2.4,0.35200000000000004,2.8,6.7,0.415,0.445,1.2,1.5,0.802,0.4,1.7,2.1,2.4,1.0,0.1,1.3,2.9,9.3,2250000.0,2001,35500000
817,VladimirStepania2001,VladimirStepania,C,24,NJN,29,0,9.7,1.0,3.0,0.318,0.0,0.1,0.25,0.9,2.9,0.321,0.324,0.9,1.2,0.735,1.2,2.6,3.8,0.6,0.3,0.4,0.7,1.6,2.8,749160.0,2001,35500000
818,DeShawnStevenson2001,DeShawnStevenson,SG,19,UTA,40,2,7.3,0.8,2.3,0.341,0.0,0.3,0.083,0.8,2.0,0.38,0.34600000000000003,0.7,1.0,0.684,0.2,0.5,0.7,0.5,0.3,0.1,0.7,0.7,2.2,828120.0,2001,35500000
819,MichaelStewart2001,MichaelStewart,C,25,TOR,26,0,4.7,0.4,1.3,0.324,0.0,0.0,,0.4,1.3,0.324,0.324,0.4,0.7,0.611,0.6,0.5,1.1,0.1,0.2,0.1,0.2,0.7,1.3,3520000.0,2001,35500000
820,BryantStith2001,BryantStith,SG,30,BOS,78,74,32.1,3.1,7.8,0.401,1.2,3.1,0.376,2.0,4.7,0.41700000000000004,0.475,2.2,2.7,0.845,0.8,2.8,3.6,2.2,1.2,0.2,1.2,2.3,9.7,5920000.0,2001,35500000
821,JohnStockton2001,JohnStockton,PG,38,UTA,82,82,29.2,4.0,7.9,0.504,0.7,1.6,0.462,3.3,6.3,0.514,0.551,2.8,3.4,0.8170000000000001,0.7,2.1,2.8,8.7,1.6,0.3,2.5,2.4,11.5,11000000.0,2001,35500000
822,PejaStojakovic2001,PejaStojakovic,SF,23,SAC,75,75,38.7,7.5,15.9,0.47,1.9,4.8,0.4,5.5,11.1,0.501,0.531,3.6,4.2,0.856,1.2,4.5,5.8,2.2,1.2,0.2,1.9,1.9,20.4,,2001,35500000
823,DamonStoudamire2001,DamonStoudamire,PG,27,POR,82,82,32.4,5.0,11.4,0.434,1.0,2.7,0.374,4.0,8.7,0.45299999999999996,0.478,2.1,2.5,0.831,0.8,2.9,3.7,5.7,1.3,0.1,2.3,2.5,13.0,11250000.0,2001,35500000
824,ErickStrickland2001,ErickStrickland,PG,27,TOT,50,0,16.6,1.6,5.3,0.303,0.6,1.9,0.316,1.0,3.4,0.297,0.36,1.4,1.6,0.861,0.4,2.2,2.6,1.9,0.9,0.0,1.0,1.8,5.2,2560000.0,2001,35500000
825,MarkStrickland2001,MarkStrickland,SF,30,TOT,55,2,13.1,1.9,4.3,0.431,0.0,0.0,0.5,1.9,4.3,0.43,0.433,0.8,1.3,0.643,1.0,1.9,2.9,0.4,0.3,0.4,0.6,1.3,4.6,2400000.0,2001,35500000
826,RodStrickland2001,RodStrickland,PG,34,TOT,54,28,25.4,3.4,7.9,0.424,0.1,0.3,0.235,3.3,7.6,0.43200000000000005,0.429,2.4,3.2,0.7509999999999999,0.7,1.9,2.6,5.6,1.0,0.1,2.0,1.4,9.2,10000000.0,2001,35500000
827,DerekStrong2001,DerekStrong,PF,32,LAC,28,8,17.5,1.6,4.2,0.385,0.0,0.0,0.0,1.6,4.1,0.38799999999999996,0.385,1.0,1.3,0.757,1.2,2.6,3.9,0.3,0.5,0.0,0.8,1.1,4.2,3510000.0,2001,35500000
828,BrunoSundov2001,BrunoSundov,C,20,IND,11,4,10.9,1.8,3.7,0.488,0.0,0.4,0.0,1.8,3.4,0.541,0.488,0.3,0.5,0.6,0.4,1.7,2.1,0.2,0.2,0.4,0.3,1.9,3.9,997000.0,2001,35500000
829,BobSura2001,BobSura,SG,27,GSW,53,42,31.8,3.8,9.8,0.39,0.9,3.2,0.273,2.9,6.5,0.44799999999999995,0.435,2.5,3.6,0.7140000000000001,1.0,3.3,4.3,4.6,1.0,0.2,3.0,2.4,11.1,4390000.0,2001,35500000
830,StromileSwift2001,StromileSwift,PF,21,VAN,80,6,16.4,1.9,4.2,0.451,0.0,0.1,0.0,1.9,4.2,0.457,0.451,1.1,1.8,0.603,1.4,2.2,3.6,0.4,0.8,1.0,0.8,2.0,4.9,3164280.0,2001,35500000
831,WallySzczerbiak2001,WallySzczerbiak,SF,23,MIN,82,82,34.8,5.7,11.2,0.51,0.3,0.9,0.33799999999999997,5.4,10.3,0.526,0.524,2.2,2.5,0.87,1.6,3.8,5.5,3.2,0.7,0.4,1.7,2.8,14.0,2162280.0,2001,35500000
832,ZanTabak2001,ZanTabak,C,30,IND,55,14,14.1,1.8,3.4,0.527,0.0,0.0,,1.8,3.4,0.527,0.527,0.4,0.9,0.426,1.2,2.7,3.9,0.6,0.2,0.5,1.0,2.3,3.9,1200000.0,2001,35500000
833,DraganTarlac2001,DraganTarlac,C,27,CHI,43,12,13.9,0.9,2.3,0.39399999999999996,0.0,0.0,,0.9,2.3,0.39399999999999996,0.39399999999999996,0.6,0.8,0.758,0.9,2.0,2.8,0.7,0.2,0.4,0.9,2.2,2.4,2500000.0,2001,35500000
834,MauriceTaylor2001,MauriceTaylor,SF,24,HOU,69,69,28.6,5.7,11.6,0.489,0.0,0.1,0.0,5.7,11.5,0.49200000000000005,0.489,1.7,2.3,0.735,1.6,3.9,5.5,1.5,0.4,0.6,1.8,3.0,13.0,2250000.0,2001,35500000
835,JasonTerry2001,JasonTerry,SG,23,ATL,82,77,37.7,7.3,16.7,0.436,1.5,3.8,0.395,5.8,12.8,0.44799999999999995,0.48100000000000004,3.7,4.4,0.846,0.5,2.8,3.3,4.9,1.3,0.1,2.9,2.5,19.7,1579080.0,2001,35500000
836,JamelThomas2001,JamelThomas,SF,27,NJN,5,0,11.2,1.2,3.8,0.316,0.2,0.6,0.33299999999999996,1.0,3.2,0.313,0.342,0.0,0.0,,0.8,1.0,1.8,0.0,0.6,0.0,1.2,1.2,2.6,,2001,35500000
837,KennyThomas2001,KennyThomas,PF,23,HOU,74,21,24.6,2.8,6.3,0.44299999999999995,0.3,1.2,0.272,2.4,5.0,0.485,0.47,1.2,1.7,0.722,1.6,4.0,5.6,1.0,0.5,0.6,1.6,2.4,7.1,885120.0,2001,35500000
838,KurtThomas2001,KurtThomas,PF,28,NYK,77,29,27.6,4.1,8.0,0.511,0.0,0.0,0.33299999999999996,4.1,7.9,0.512,0.512,2.2,2.7,0.8140000000000001,2.2,4.5,6.7,0.8,0.8,0.9,1.3,3.7,10.4,3680000.0,2001,35500000
839,TimThomas2001,TimThomas,PF,23,MIL,76,16,27.4,4.3,10.0,0.43,1.4,3.4,0.41200000000000003,2.9,6.6,0.44,0.501,2.6,3.3,0.7709999999999999,1.0,3.1,4.1,1.8,1.0,0.6,1.5,2.6,12.6,8510000.0,2001,35500000
840,OtisThorpe2001,OtisThorpe,PF,38,CHH,49,4,13.2,1.2,2.7,0.45,0.0,0.0,,1.2,2.7,0.45,0.45,0.4,0.5,0.833,1.0,1.9,3.0,0.6,0.2,0.1,0.7,2.2,2.8,2200000.0,2001,35500000
841,RobertTraylor2001,RobertTraylor,C,23,CLE,70,7,17.3,2.3,4.6,0.49700000000000005,0.0,0.0,0.0,2.3,4.6,0.5,0.49700000000000005,1.1,2.0,0.5670000000000001,1.8,2.5,4.3,0.9,0.7,1.1,1.4,2.9,5.7,2203080.0,2001,35500000
842,GaryTrent2001,GaryTrent,PF,26,DAL,33,4,9.7,1.7,3.9,0.43799999999999994,0.0,0.0,0.0,1.7,3.9,0.442,0.43799999999999994,0.6,1.1,0.528,1.2,1.6,2.8,0.3,0.4,0.2,0.7,1.6,4.0,2400000.0,2001,35500000
843,JakeTsakalidis2001,JakeTsakalidis,C,21,PHO,57,39,16.6,1.8,3.8,0.47,0.0,0.0,,1.8,3.8,0.47,0.47,0.9,1.6,0.593,1.5,2.8,4.2,0.3,0.2,1.0,1.2,2.4,4.5,,2001,35500000
844,HedoTurkoglu2001,HedoTurkoglu,SF,21,SAC,74,7,16.8,1.9,4.5,0.41200000000000003,0.4,1.2,0.326,1.5,3.4,0.442,0.45399999999999996,1.2,1.5,0.777,0.7,2.2,2.8,0.9,0.7,0.3,0.7,1.9,5.3,,2001,35500000
845,NickVanExel2001,NickVanExel,PG,29,DEN,71,70,37.9,6.5,15.7,0.414,1.9,5.0,0.377,4.6,10.6,0.431,0.474,2.9,3.5,0.8190000000000001,0.6,2.8,3.4,8.5,0.9,0.3,2.3,1.5,17.7,9200000.0,2001,35500000
846,KeithVanHorn2001,KeithVanHorn,SF,25,NJN,49,47,35.4,6.3,14.4,0.435,1.3,3.5,0.382,5.0,11.0,0.452,0.48100000000000004,3.1,3.8,0.8059999999999999,1.6,5.5,7.1,1.7,0.8,0.4,2.1,3.1,17.0,9000000.0,2001,35500000
847,DavidVanterpool2001,DavidVanterpool,PG,27,WAS,22,0,18.7,2.1,5.0,0.418,0.0,0.3,0.0,2.1,4.7,0.442,0.418,1.4,2.3,0.6,0.7,1.0,1.7,3.0,1.0,0.1,1.7,2.0,5.5,,2001,35500000
848,JacqueVaughn2001,JacqueVaughn,PG,25,UTA,82,0,19.8,2.1,4.8,0.433,0.4,1.0,0.385,1.7,3.8,0.444,0.47100000000000003,1.6,2.0,0.78,0.2,1.6,1.8,3.9,0.6,0.0,1.6,1.8,6.1,1500000.0,2001,35500000
849,LoyVaught2001,LoyVaught,PF,32,TOT,51,1,10.8,1.6,3.3,0.473,0.0,0.0,,1.6,3.3,0.473,0.473,0.2,0.2,0.8,1.0,2.4,3.4,0.5,0.4,0.1,0.5,1.5,3.3,4812025.0,2001,35500000
850,JakeVoskuhl2001,JakeVoskuhl,C,23,CHI,16,2,8.9,0.7,1.6,0.44,0.0,0.0,,0.7,1.6,0.44,0.44,0.5,0.9,0.5710000000000001,0.8,1.4,2.1,0.3,0.3,0.4,0.8,2.4,1.9,316969.0,2001,35500000
851,AntoineWalker2001,AntoineWalker,PF,24,BOS,81,81,41.9,8.8,21.2,0.413,2.7,7.4,0.36700000000000005,6.0,13.8,0.439,0.478,3.1,4.3,0.716,1.9,7.0,8.9,5.5,1.7,0.6,3.7,3.1,23.4,10130000.0,2001,35500000
852,SamakiWalker2001,SamakiWalker,PF,24,SAS,61,1,15.8,2.0,4.1,0.48,0.0,0.0,0.33299999999999996,2.0,4.1,0.48200000000000004,0.48200000000000004,1.3,2.0,0.629,1.1,2.9,4.0,0.5,0.2,0.7,1.1,1.7,5.3,2960000.0,2001,35500000
853,BenWallace2001,BenWallace,C,26,DET,80,80,34.5,2.7,5.5,0.49,0.0,0.1,0.25,2.7,5.4,0.49200000000000005,0.491,1.0,3.0,0.336,3.8,9.4,13.2,1.5,1.3,2.3,1.5,2.4,6.4,4000000.0,2001,35500000
854,JohnWallace2001,JohnWallace,SF,26,DET,40,0,13.2,2.5,5.9,0.424,0.1,0.4,0.133,2.5,5.5,0.44299999999999995,0.428,0.9,1.1,0.778,0.6,1.5,2.1,0.6,0.3,0.4,0.9,1.8,5.9,2200000.0,2001,35500000
855,RasheedWallace2001,RasheedWallace,PF,26,POR,77,75,38.2,7.7,15.3,0.501,0.7,2.1,0.321,7.0,13.2,0.53,0.523,3.2,4.2,0.7659999999999999,1.9,5.9,7.8,2.8,1.2,1.8,2.1,2.7,19.2,12600000.0,2001,35500000
856,CharlieWard2001,CharlieWard,PG,30,NYK,61,33,24.5,2.5,6.1,0.41600000000000004,1.1,2.9,0.38299999999999995,1.4,3.2,0.444,0.505,0.9,1.1,0.8,0.5,2.1,2.6,4.5,1.1,0.2,1.8,2.2,7.1,5040000.0,2001,35500000
857,ClarenceWeatherspoon2001,ClarenceWeatherspoon,PF,30,CLE,82,82,33.8,4.2,8.4,0.501,0.0,0.0,,4.2,8.4,0.501,0.501,2.8,3.5,0.79,2.7,7.0,9.7,1.3,1.0,1.3,1.4,2.1,11.3,2100000.0,2001,35500000
858,ChrisWebber2001,ChrisWebber,PF,27,SAC,70,70,40.5,11.2,23.4,0.48100000000000004,0.0,0.4,0.071,11.2,23.0,0.488,0.48100000000000004,4.6,6.6,0.703,2.6,8.5,11.1,4.2,1.3,1.7,2.8,3.2,27.1,12000000.0,2001,35500000
859,BonziWells2001,BonziWells,SF,24,POR,75,46,26.6,5.2,9.7,0.5329999999999999,0.2,0.7,0.34,4.9,9.0,0.547,0.545,2.1,3.2,0.6629999999999999,1.6,3.3,4.9,2.8,1.3,0.3,2.3,2.7,12.7,1528440.0,2001,35500000
860,DavidWesley2001,DavidWesley,SG,30,CHH,82,82,37.9,6.4,15.1,0.42200000000000004,1.2,3.1,0.376,5.2,12.0,0.434,0.461,3.3,4.1,0.799,0.8,2.0,2.7,4.4,1.6,0.2,2.1,2.7,17.2,2880000.0,2001,35500000
861,DougWest2001,DougWest,SG,33,VAN,15,6,11.4,0.7,2.5,0.289,0.0,0.1,0.0,0.7,2.4,0.306,0.289,0.4,0.5,0.857,0.3,0.7,1.0,0.9,0.2,0.3,0.3,1.4,1.9,3680000.0,2001,35500000
862,JahidiWhite2001,JahidiWhite,C,24,WAS,68,56,23.7,3.0,6.0,0.498,0.0,0.0,0.0,3.0,6.0,0.499,0.498,2.6,4.6,0.5670000000000001,2.6,5.0,7.7,0.3,0.5,1.6,2.0,3.1,8.6,3922000.0,2001,35500000
863,ChrisWhitney2001,ChrisWhitney,PG,29,WAS,59,31,26.0,3.1,8.0,0.387,1.6,4.2,0.375,1.5,3.8,0.401,0.486,1.7,1.9,0.894,0.2,1.6,1.8,4.2,0.9,0.1,1.7,2.5,9.5,2370000.0,2001,35500000
864,AaronWilliams2001,AaronWilliams,PF,29,NJN,82,25,28.5,3.6,7.9,0.457,0.0,0.0,0.0,3.6,7.9,0.45799999999999996,0.457,3.0,3.8,0.787,2.6,4.6,7.2,1.1,0.7,1.4,1.6,3.9,10.2,2250000.0,2001,35500000
865,AlvinWilliams2001,AlvinWilliams,SG,26,TOR,82,34,29.2,4.0,9.4,0.43,0.4,1.3,0.306,3.6,8.0,0.451,0.452,1.3,1.8,0.752,0.6,2.0,2.6,5.0,1.5,0.3,1.3,2.1,9.8,2100000.0,2001,35500000
866,EricWilliams2001,EricWilliams,SF,28,BOS,81,11,21.5,2.0,5.5,0.36200000000000004,0.6,1.7,0.331,1.4,3.8,0.375,0.413,2.0,2.9,0.7140000000000001,0.8,1.8,2.6,1.4,0.8,0.2,0.9,2.2,6.6,3890000.0,2001,35500000
867,JasonWilliams2001,JasonWilliams,PG,25,SAC,77,77,29.7,3.6,9.0,0.40700000000000003,1.3,4.0,0.315,2.4,4.9,0.483,0.478,0.8,1.0,0.789,0.2,2.2,2.4,5.4,1.2,0.1,2.1,1.5,9.4,2011080.0,2001,35500000
868,JeromeWilliams2001,JeromeWilliams,PF,27,TOT,59,2,20.0,2.3,5.0,0.46299999999999997,0.0,0.1,0.0,2.3,4.9,0.467,0.46299999999999997,1.7,2.3,0.741,2.3,4.2,6.5,0.8,1.0,0.3,1.1,2.1,6.3,2870000.0,2001,35500000
869,MontyWilliams2001,MontyWilliams,SF,29,ORL,82,0,14.8,2.0,4.4,0.445,0.0,0.2,0.077,2.0,4.3,0.45899999999999996,0.446,1.0,1.6,0.639,1.0,1.9,3.0,1.0,0.4,0.2,1.0,1.7,5.0,1000000.0,2001,35500000
870,ScottWilliams2001,ScottWilliams,C,32,MIL,66,31,19.3,2.6,5.5,0.474,0.0,0.1,0.25,2.6,5.4,0.47600000000000003,0.475,0.9,1.1,0.857,1.5,4.0,5.5,0.5,0.7,0.5,0.6,2.7,6.1,4200000.0,2001,35500000
871,ShammondWilliams2001,ShammondWilliams,PG,25,SEA,69,6,17.9,2.3,5.3,0.43799999999999994,0.9,1.9,0.45899999999999996,1.4,3.4,0.426,0.52,1.2,1.4,0.875,0.5,1.4,1.9,2.8,0.4,0.1,1.2,1.2,6.8,550000.0,2001,35500000
872,WaltWilliams2001,WaltWilliams,SF,30,HOU,72,31,22.0,2.8,7.1,0.39399999999999996,1.4,3.4,0.395,1.4,3.7,0.392,0.489,1.3,1.8,0.77,0.4,3.0,3.4,1.3,0.4,0.4,1.0,2.1,8.3,4250000.0,2001,35500000
873,CorlissWilliamson2001,CorlissWilliamson,SF,27,TOT,69,40,24.4,4.7,9.4,0.502,0.0,0.0,0.0,4.7,9.3,0.504,0.502,2.2,3.4,0.637,1.6,3.1,4.7,0.9,0.7,0.3,1.6,2.7,11.6,3940000.0,2001,35500000
874,KevinWillis2001,KevinWillis,C,38,TOT,78,22,23.5,3.9,8.8,0.441,0.0,0.1,0.16699999999999998,3.9,8.8,0.44299999999999995,0.441,1.4,1.9,0.769,2.3,4.6,6.8,0.6,0.7,0.7,1.1,2.8,9.3,2870000.0,2001,35500000
875,DavidWingate2001,DavidWingate,SG,37,SEA,1,0,9.0,3.0,3.0,1.0,0.0,0.0,,3.0,3.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,1000000.0,2001,35500000
876,RubenWolkowyski2001,RubenWolkowyski,PF,27,SEA,34,1,9.0,0.7,2.3,0.316,0.0,0.1,0.0,0.7,2.3,0.325,0.316,0.7,1.0,0.735,0.4,1.0,1.4,0.1,0.2,0.5,0.4,1.1,2.2,316969.0,2001,35500000
877,MettaWorldPeace2001,MettaWorldPeace,SF,21,CHI,76,74,31.1,4.3,10.7,0.401,0.6,1.9,0.29100000000000004,3.7,8.8,0.426,0.428,2.8,3.7,0.75,0.8,3.1,3.9,3.0,2.0,0.6,2.1,3.3,11.9,1160760.0,2001,35500000
878,LorenzenWright2001,LorenzenWright,C,25,ATL,71,46,28.0,5.1,11.4,0.44799999999999995,0.0,0.0,0.0,5.1,11.4,0.449,0.44799999999999995,2.2,3.0,0.718,2.5,5.0,7.5,1.2,0.6,0.9,1.8,3.3,12.4,4950000.0,2001,35500000
879,WangZhizhi2001,WangZhizhi,C,23,DAL,5,0,7.6,1.6,3.8,0.42100000000000004,0.0,0.4,0.0,1.6,3.4,0.47100000000000003,0.42100000000000004,1.6,2.0,0.8,0.2,1.2,1.4,0.0,0.0,0.0,0.2,1.6,4.8,,2001,35500000
880,TariqAbdul-Wahad2002,TariqAbdul-Wahad,SG,27,TOT,24,12,18.4,2.3,6.1,0.374,0.0,0.1,0.5,2.3,6.0,0.37200000000000005,0.37799999999999995,1.0,1.4,0.727,1.7,1.8,3.5,1.0,0.8,0.4,1.1,2.3,5.6,5062500.0,2002,42500000
